type,x,y,10:3c:59:76:a2:7e,12:bb:f3:82:05:5a,14:77:40:57:6d:8c,26:e9:74:dd:11:7a,32:8d:15:76:f1:7f,44:2a:8f:06:5f:5a,4a:01:ea:19:99:5a,4a:bf:6e:b9:aa:5c,4c:81:25:01:60:a8,52:d0:21:8b:42:a0,62:00:b7:d7:42:fa,62:fc:c6:87:6d:c1,88:1f:a1:3e:6e:02,98:25:4a:84:aa:d0,98:a9:42:cf:3e:68,98:ba:5f:a8:42:c0,98:ba:5f:a8:42:c2,b4:1c:30:12:00:a9,be:1e:a4:86:d7:bf,d0:27:87:61:6c:6e,d8:84:66:7f:45:98,d8:84:66:85:9c:b8,d8:84:66:85:9c:ba,d8:84:66:95:9b:a8,d8:84:66:c6:9e:00,d8:84:66:c6:9e:08,d8:84:66:c6:9e:50,d8:84:66:c6:9f:20,d8:84:66:c6:9f:28,d8:84:66:c6:be:10,d8:84:66:c6:be:18,ea:42:7c:27:d2:e6,ee:78:b0:dd:87:8f
walk,19.67620625,4.6369,0.0,0.0,0.0017045546051943474,0.0,0.0017045546051943452,0.12834430541038458,0.0,0.07931504340873897,0.28652407866163293,0.3643354172351301,0.0878965483048755,0.0,0.4505438343480903,0.24186167479288997,0.0,0.3518586814227073,0.14191918386725236,0.0,0.0,0.12374382833683056,0.561057132380298,0.34276413450732424,0.11731471666417984,0.3820175226335225,0.8157654164434914,0.6488673440293475,0.6408833060346979,0.0015367748874923926,0.35380521014228355,0.5296155499286848,0.3758408861831854,0.04340545537383748,0.09696518731657247
walk,20.152835714285715,4.6369,0.0,0.0,0.0014204621709952895,0.0,0.0014204621709952877,0.15139803228643153,0.0,0.06609586950728248,0.2582145099958052,0.3036128476959417,0.12674506597422752,0.0,0.4557235797429692,0.20155139566074165,0.0,0.33879961343630166,0.16741128570134278,0.0,0.0,0.10311985694735881,0.5786587214280261,0.28563677875610355,0.13838726388681655,0.3500939672739672,0.8105234679512755,0.6675746385429748,0.6451805328066926,0.0012806457395769938,0.2948376751185696,0.48927657483163817,0.355129459659992,0.03617121281153123,0.08080432276381039
walk,20.3434875,4.6369,0.0,0.0,0.0011837184758294078,0.0,0.0011837184758294065,0.170609471349804,0.0,0.055079891256068735,0.2596232027742821,0.30856626196884024,0.13236985950527191,0.0,0.468067072683991,0.16795949638395138,0.0,0.3279170567809636,0.18865470389641814,0.0,0.0,0.08593321412279901,0.578511897486318,0.23803064896341963,0.15594771990568046,0.32349100447433776,0.8083338267785684,0.6627936802672938,0.6160818165545968,0.0010672047829808282,0.3012536181543636,0.4861618515753848,0.369316478437834,0.030142677342942695,0.06733693563650865
walk,20.44614615384616,4.6369,0.0,0.0,0.0009864320631911732,0.0,0.000986432063191172,0.14217455945817,0.0,0.04589990938005728,0.2948248912007906,0.36824966275181115,0.1370571874478089,0.0,0.5265155474732456,0.13996624698662616,0.0,0.27326421398413636,0.15721225324701513,0.0,0.0,0.12164350039797903,0.619130284942302,0.19835887413618303,0.12995643325473372,0.26957583706194815,0.7956158796139485,0.6504762150375597,0.5460812523575889,0.0008893373191506902,0.3451804842644388,0.5287732205394001,0.41730251609861424,0.02511889778578558,0.09500300191931273
walk,20.6104,4.6369,0.0,0.0,0.0008220267193259777,0.0,0.0008220267193259768,0.1629232439929194,0.0,0.03824992448338107,0.3144374093339921,0.4179858300709535,0.11421432287317408,0.0,0.5350874175711774,0.1166385391555218,0.0,0.2733042239041592,0.18015551018447842,0.0,0.0,0.15140207229396235,0.5974233856000666,0.16529906178015252,0.1489220277122781,0.2563925626309886,0.7980894857349353,0.6281746236424108,0.5008193442849188,0.0007411144326255751,0.3817862060228348,0.5403175530638792,0.44261582840502967,0.020932414821487985,0.11805805715498278
walk,20.915442857142857,4.6369,0.0,0.0,0.0006850222661049814,0.0,0.0006850222661049807,0.1802138144385439,0.0,0.03187493706948422,0.2960589522227712,0.4038770806146834,0.09517860239431174,0.0,0.4940684119810509,0.13566032109113998,0.0,0.306101098267711,0.19927489096569784,0.0,0.0,0.1762008822072818,0.5385935620741296,0.1922565556763326,0.16472668976023178,0.29302554822423654,0.8132227195939276,0.6271825567390461,0.5186566431132493,0.0006175953605213125,0.35673541859927593,0.5227047146992021,0.4133957899182375,0.017443679017906655,0.13727060318470782
walk,21.267415384615383,4.6369,0.0,0.0,0.0005708518884208179,0.0,0.0005708518884208172,0.19462262314323098,0.0,0.026562447557903518,0.2800491268523093,0.33656423384556955,0.07931550199525977,0.0,0.4117236766508757,0.15151180603748846,0.0,0.33343182690400414,0.21520770828338068,0.0,0.0,0.19686655713504803,0.44882796839510797,0.21472113392314932,0.1778972414668598,0.32355303621860987,0.7844394122977718,0.6004299083936495,0.5335210588035247,0.0005146628004344271,0.31888445377100155,0.49876809013604534,0.3790876865670847,0.01453639918158888,0.1532810582094787
walk,21.322166666666668,4.6369,0.0,0.0,0.0004757099070173482,0.0,0.00047570990701734767,0.16218551928602581,0.0,0.0221353729649196,0.27642982793247994,0.280470194871308,0.09284522285613211,0.0,0.3832382561021767,0.20318291528765065,0.0,0.34338692128040227,0.17933975690281723,0.0,0.0,0.21408795290818652,0.42957886255147887,0.28794895332170206,0.14824770122238318,0.3648656254202701,0.7550066997906268,0.5887841829206338,0.5442740849506497,0.0004288856670286893,0.2873419830807729,0.5044200315403864,0.35573869058787455,0.0121136659846574,0.16662310406345443
walk,21.67805,4.6369,0.0,0.0,0.00039642492251445684,0.0,0.0003964249225144564,0.1351545994050215,0.0,0.018446144137433,0.30813596772151103,0.2892807179483121,0.10411999024019239,0.0,0.40766263631666394,0.20778063453458068,0.0,0.3189193004972013,0.14944979741901435,0.0,0.0,0.2284391160524686,0.45427868175586206,0.29446479862762387,0.12353975101865265,0.3516737354692727,0.7174075439431694,0.5614868191005282,0.4976793845176982,0.00035740472252390775,0.31661214639447127,0.5363630981790801,0.3865956593473378,0.010094721653881167,0.1777414756084342
walk,22.033933333333334,4.6369,0.0,0.0,0.0003303541020953807,0.0,0.00033035410209538037,0.11262883283751793,0.0,0.015371786781194167,0.3359466397679258,0.3521783760680377,0.11351562972690929,0.0,0.47617851716713966,0.2500736057018942,0.0,0.33129314927473325,0.12454149784917862,0.0,0.0,0.19036593004372385,0.5156026051669221,0.3544020072420975,0.10294979251554387,0.3882995414624892,0.734005197294689,0.5734612381393291,0.5144060230457943,0.0002978372687699231,0.37495456643983716,0.5678842811623053,0.4070687098334733,0.008412268044900972,0.14811789634036182
walk,22.08868461538461,4.6369,0.0,0.0,0.00027529508507948393,0.0,0.00027529508507948366,0.0938573606979316,0.0,0.012809822317661805,0.35912219980660487,0.404593091167809,0.12134532929917337,0.0,0.533275084542536,0.24685620987978363,0.0,0.3088411571591438,0.10378458154098219,0.0,0.0,0.15863827503643654,0.5667058746761389,0.34984234356128674,0.08579149376295322,0.3712019988377886,0.7402113027564674,0.584828809560552,0.5169069799891423,0.0002481977239749359,0.4235732498109754,0.5925179467202217,0.4335635475027372,0.007010223370750811,0.12343158028363485
walk,22.34533125,4.6369,0.0,0.0,0.00022941257089956993,0.0,0.00022941257089956972,0.07821446724827634,0.0,0.0662304074869404,0.3437129442832818,0.39271646486206296,0.12787007894272678,0.0,0.53269332668363,0.29973060225024706,0.0,0.3114986850970073,0.08648715128415183,0.0,0.035714285714285685,0.13219856253036377,0.6204030437115973,0.3460426238272778,0.07149291146912769,0.3569540466505381,0.758454952732786,0.6155980820412008,0.5614747709059845,0.00020683143664577993,0.4085332637313684,0.5923488335958275,0.4252442560426374,0.02436037132747756,0.10285965023636237
walk,22.44065714285714,4.6369,0.0,0.0,0.0001911771424163083,0.0,0.0001911771424163081,0.10962316715134134,0.0,0.11074756179467254,0.2961496757916237,0.32726372071838583,0.13330737031235462,0.0,0.4840462977961386,0.30533105743076144,0.0,0.3265338045324063,0.12121792521542567,0.0,0.06547619047619042,0.11016546877530314,0.6244099438337385,0.28836885318939814,0.10020242622427308,0.32920773728814684,0.7780152928546636,0.6407761794787785,0.5888106751013923,0.00017235953053814995,0.340444386442807,0.5513582327895512,0.39734715257221875,0.03881882795808318,0.08571637519696865
walk,22.440657142857145,4.6369,0.0,0.0,0.00015931428534692358,0.0,0.00015931428534692342,0.13579708373722882,0.0,0.14784519038444932,0.2808191742707975,0.328275322820877,0.11108947526029553,0.0,0.4515341455018519,0.3527331461495662,0.0,0.36470409636959783,0.1779380146025983,0.0,0.1299603174603174,0.14183704594173246,0.6129342124540413,0.24030737765783178,0.1241270218535609,0.3060858128194875,0.803574835548821,0.6497208903063896,0.6181265429766504,0.00014363294211512496,0.3222839022825861,0.5339023762716122,0.3894734307773381,0.0508675418169212,0.11031920155302938
walk,22.7457,4.6369,0.0,0.0,0.00013276190445576965,0.0,0.00013276190445576951,0.20205312533657946,0.0,0.12320432532037444,0.2680437563367757,0.329118324572953,0.09257456271691294,0.0,0.42444068525661294,0.3366793311930146,0.0,0.420729197117115,0.27435005490387465,0.0,0.1479828042328042,0.1682300269137569,0.5515192511191085,0.20025614804819314,0.18468918487796743,0.31856357417496983,0.8226958052231461,0.6442118530331025,0.645824406728908,0.00011969411842927081,0.307150165482402,0.48558676599250183,0.36718872550801934,0.04238961818076767,0.13082155684974667
walk,23.203264285714287,4.6369,0.0,0.0,0.00011063492037980804,0.0,0.00011063492037980793,0.21282204889159395,0.0,0.10267027110031203,0.267119796947313,0.32982082603301627,0.10389444012417642,0.0,0.44199799394536077,0.3233011520625549,0.0,0.4218327354893337,0.3055481226763058,0.0,0.1630015432098765,0.19022417772377725,0.5558956722288867,0.16688012337349428,0.19453265406497286,0.29721567689184,0.8255580511935804,0.6516580256757336,0.6558340644309526,9.9745098691059e-05,0.29453871814891525,0.46928889903877696,0.3632931901944885,0.03532468181730639,0.1479068529303444
walk,23.67989375,4.6369,0.0,0.0,9.219576698317336e-05,0.0,9.219576698317328e-05,0.221796151854106,0.0,0.08555855925026003,0.267044275233872,0.33040624391640233,0.11332767129689598,0.0,0.45662908451931733,0.3078791651803342,0.0,0.42987485792202307,0.3037687347088873,0.0,0.13583461934156377,0.1585201481031477,0.5595426898203686,0.1935741070041174,0.20273554505414407,0.3270448101082794,0.827398593859574,0.6583261325075558,0.680515315130369,8.31209155758825e-05,0.30100448734631824,0.45588889734712895,0.3509623545121786,0.029437234847755327,0.12325571077528699
walk,23.73122307692308,4.6369,0.0,0.0,7.682980581931115e-05,0.0,7.682980581931106e-05,0.18483012654508835,0.0,0.12685435493077224,0.2669813404726711,0.3308940921525574,0.12118869727416229,0.0,0.46882165999761444,0.35058306500070585,0.0,0.4123601023994067,0.2531406122574061,0.0,0.1489098018322555,0.13210012341928976,0.6144337229984553,0.21581909336296998,0.16894628754512006,0.32015638937594715,0.8311110286520416,0.6768458511637039,0.6978150501903402,6.926742964656876e-05,0.3063926283441541,0.4784912924515835,0.35640992855050524,0.04304954755831466,0.10271309231273916
walk,23.96587142857143,4.6369,0.0,0.0,6.402483818275929e-05,0.0,6.402483818275922e-05,0.15402510545424028,0.0,0.16126751799786576,0.29123445039389256,0.3868561879049087,0.1009905810618019,0.0,0.48700917800815147,0.3861696481843489,0.0,0.3977644727972264,0.21095051021450506,0.0,0.15980578724116526,0.16011592481172132,0.6453614358320461,0.23435658199534715,0.14078857295426672,0.31441603876567026,0.8363833735499039,0.671908579673457,0.6795517575115579,5.77228580388073e-05,0.3494629927559309,0.518568451770655,0.3824380431841212,0.05439314148378077,0.12448313248283815
walk,24.16923333333333,4.6369,0.0,0.0,5.335403181896608e-05,0.0,5.335403181896602e-05,0.12835425454520022,0.0,0.18994515388711036,0.3114453753282438,0.43349126769853485,0.08415881755150159,0.0,0.5021654430169323,0.4158251341707181,0.0,0.38560144812874275,0.17579209184542088,0.0,0.1688857750819234,0.18346242597208096,0.6711345298600384,0.24980448918899478,0.11732381079522228,0.30963241325710616,0.8407769942981225,0.6677941867649179,0.6643323469459061,4.810238169900608e-05,0.38535496309907824,0.5519660845365479,0.40412813871213454,0.0638461364216692,0.1426248326245873
walk,24.552492307692308,4.6369,0.0,0.0,4.446169318247173e-05,0.0,4.446169318247168e-05,0.15140632323211123,0.0,0.15828762823925863,0.32828781277353647,0.4723538341932233,0.07013234795958466,0.0,0.514795663857583,0.38498248360380355,0.0,0.39968211845486395,0.19563870901648323,0.0,0.14073814590160283,0.20291784360571397,0.6407602563648468,0.26267774518370113,0.1383948423293519,0.3373920904126679,0.8422596956841653,0.651402563044839,0.6549174786640721,4.008531808250507e-05,0.41526493838503437,0.5460283819939642,0.40647994787856073,0.05320511368472433,0.15774291607604493
walk,24.72847857142857,4.6369,0.0,0.0,3.7051410985393106e-05,0.0,3.7051410985393065e-05,0.17061638047120375,0.0,0.13190635686604885,0.3082953995335026,0.4491837507165749,0.058443623299653885,0.0,0.4771586172197222,0.40201531753308417,0.0,0.4370570360343239,0.23995533443681294,0.0,0.15696432793387538,0.16909820300476164,0.5747076210447797,0.2734054585126231,0.15595403527445992,0.3605251547089693,0.8576565002161072,0.6544095432781065,0.6862874413703869,3.340443173542089e-05,0.4016096708764175,0.5274637388076063,0.3900959733369557,0.04433759473727028,0.13145243006337076
walk,24.881,4.6369,0.0,0.0,3.087617582116092e-05,0.0,3.087617582116089e-05,0.18662476150378085,0.0,0.1099219640550407,0.26663505516680774,0.3743197922638124,0.07545199060979386,0.0,0.4377673732428821,0.3777478073459462,0.0,0.4354392679203411,0.276885855620421,0.0,0.1704861462941025,0.1409151691706347,0.534478573092872,0.22783788209385258,0.17058669606204993,0.33218366067017285,0.8617725737095011,0.6684894342132369,0.6895532599655184,2.7837026446184077e-05,0.33467472573034796,0.49510867122856084,0.3701533530428509,0.0369479956143919,0.10954369171947564
walk,25.01445625,4.6369,0.0,0.0,2.57301465176341e-05,0.0,2.5730146517634074e-05,0.15552063458648405,0.0,0.09160163671253392,0.2659458793056731,0.3674887157753991,0.08962563003491052,0.0,0.45310356726725176,0.3575248821899979,0.0,0.38850708224130986,0.25851599079479526,0.0,0.18175432826095844,0.16746179627117544,0.541695107207023,0.18986490174487716,0.14215558005170828,0.27681971722514404,0.8543093887666322,0.6718893433258456,0.6465231414745333,2.319752203848673e-05,0.3174758516888702,0.5133530865902495,0.3896980248103422,0.030789996345326587,0.13017529865511857
walk,25.59276666666667,4.6369,0.0,0.0,2.1441788764695086e-05,0.0,2.1441788764695062e-05,0.12960052882207004,0.0,0.07633469726044494,0.2750937883102831,0.3617961520350547,0.12818596741592336,0.0,0.5060189211806734,0.2979374018249982,0.0,0.3237559018677582,0.21542999232899607,0.0,0.15146194021746537,0.18958398552162603,0.6032644411910376,0.1582207514540643,0.11846298337642357,0.23068309768762002,0.8317501986998623,0.6784263046233898,0.604128761686294,1.933126836540561e-05,0.3031434566543054,0.5209314937271687,0.4028405971952013,0.025658330287772157,0.147368304434821
walk,25.6817375,4.6369,0.0,0.0,1.786815730391257e-05,0.0,1.786815730391255e-05,0.10800044068505837,0.0,0.06361224771703744,0.3077170458141248,0.41260790447365653,0.1335706107066851,0.0,0.5581420878871475,0.286742706649037,0.0,0.30256011765333124,0.17952499360749674,0.0,0.12621828351455447,0.20801914323033488,0.6397574046962351,0.18635796373792574,0.0987191528136863,0.23985496235873097,0.8216654705941119,0.6722996982972693,0.5916759288562254,1.6109390304504676e-05,0.346755349681057,0.5441313645983487,0.4200820490253512,0.021381941906476798,0.16169580925123966
walk,26.19503076923077,4.6369,0.0,0.0,1.489013108659381e-05,0.0,1.4890131086593792e-05,0.13444481168199304,0.0,0.053010206430864536,0.3008753159562151,0.39939547595026925,0.13805781344898654,0.0,0.5534158294708063,0.2774137940024026,0.0,0.3304810097253544,0.19874946048487976,0.0,0.1051819029287954,0.17334928602527908,0.6294274668764922,0.2098056406411436,0.12289096067807193,0.2792442146640219,0.8241547766933504,0.6755275263588356,0.6270502021514297,1.3424491920420565e-05,0.34451834695643635,0.518257618646772,0.39828640353789746,0.017818284922064,0.1347465077093664
walk,26.25369285714286,4.6369,0.0,0.0,1.2408442572161507e-05,0.0,1.2408442572161494e-05,0.15648178751277192,0.0,0.044175172025720445,0.3187849855190681,0.38838511884744653,0.11504817787415546,0.0,0.5093420885640749,0.2696397001302073,0.0,0.35374841978537364,0.21476984954936562,0.0,0.08765158577399616,0.1944902269833791,0.5652636298044842,0.22934537139382516,0.14303413389839328,0.31206859158509764,0.7870135121682059,0.6319210867805112,0.6238490246686751,1.118707660035047e-05,0.36425911629085744,0.508678734493225,0.39165376395453716,0.014848570768386665,0.15117764531336084
walk,26.30453333333333,4.6369,0.0,0.0,1.0340368810134589e-05,0.0,1.0340368810134579e-05,0.174845934038421,0.0,0.03681264335476704,0.30870971015477894,0.3236542657062055,0.12262245275521184,0.0,0.4645869326965094,0.22469975010850612,0.0,0.34037439540519027,0.2281201737697705,0.0,0.0730429881449968,0.21210767778179576,0.5266085803926257,0.19112114282818765,0.1598201115819944,0.2918031914002798,0.7473478614473611,0.6071564612059815,0.5983055597729154,9.322563833625391e-06,0.32515420184731947,0.4838117994415219,0.3798372561256363,0.012373808973655556,0.16487025998335622
walk,26.34901875,4.6369,0.0,0.0,8.61697400844549e-06,0.0,8.616974008445482e-06,0.1929271672542397,0.05555555555555555,0.0306772027956392,0.3343414251289824,0.32526744364406,0.18448990404498103,0.0,0.47545320014527453,0.18724979175708845,0.0,0.32733003985570225,0.23924544395344124,0.0,0.06086915678749733,0.27682137540945617,0.5351367799568177,0.1592676190234897,0.1331834263183287,0.24316932616689985,0.7066678801821691,0.5892970510049846,0.5661260928390852,7.768803194687827e-06,0.33114702005795144,0.5070254465208035,0.39147863586989606,0.03941203657857539,0.21516966109724123
walk,27.0,-3.500000000000001,0.0,0.0,7.180811673704576e-06,0.0,7.180811673704569e-06,0.2579948616007553,0.10185185185185185,0.025564335663032667,0.35639563205192976,0.3821673141478276,0.23604611345312201,0.0,0.5326706536909818,0.1945030315924455,0.0,0.3648927919975106,0.2997985537218848,0.0,0.05072429732291445,0.33074945676583983,0.5829843536677185,0.13272301585290808,0.11098618859860725,0.24496914746712553,0.7130729066877552,0.606821616578228,0.5768915697406319,6.474002662239856e-06,0.3531163438754534,0.5356294116794641,0.3976857255589455,0.11749944847156414,0.25708582869214536
walk,27.0,-3.5,0.0,0.0,5.9840097280871465e-06,0.0,5.984009728087141e-06,0.35666238466729605,0.14043209876543208,0.021303613052527225,0.3650519155988303,0.4295838729009673,0.2522606500998239,0.0,0.5402166727526242,0.20054739812190972,0.0,0.4517506410045732,0.4058150340844766,0.0,0.042270247769095375,0.3756895245628262,0.5673017762045802,0.11060251321075673,0.09248849049883937,0.24646899855064694,0.7194997533944801,0.61401801381519,0.5858628004919209,5.395002218533213e-06,0.37142411372337164,0.5355009076994808,0.38818324788891856,0.21167282081625052,0.2920159683545655
walk,27.00148181818182,-2.760281818181819,0.0,0.0,4.986674773405956e-06,0.0,4.9866747734059515e-06,0.4416630983338578,0.1170267489711934,0.01775301087710602,0.37226548522124747,0.469097671861917,0.21021720841651992,0.0,0.5465050219706595,0.24404590869133505,0.0,0.5288805199254634,0.4962988531900553,0.0,0.035225206474246144,0.4131395810603149,0.554232961651965,0.09216876100896394,0.07707374208236614,0.29004691678162375,0.7204981605084719,0.6153853818830287,0.596062137664836,4.4958351821110114e-06,0.3866805885966369,0.5366646997713538,0.38148743753147124,0.31660565755851566,0.32112441807324893
walk,27.00148181818182,-2.7602818181818183,0.0,0.0,4.15556231117163e-06,0.0,4.1555623111716265e-06,0.4624970263893259,0.09752229080932784,0.014794175730921684,0.3782767932399284,0.5020258376627084,0.1751810070137666,0.0,0.5517453129856891,0.24183312903765103,0.0,0.5447223705931568,0.5204199844959863,0.0,0.029354338728538452,0.44434796147488875,0.543342282858119,0.07680730084080328,0.06422811840197179,0.2840338063127288,0.7224194910555348,0.6100433737914128,0.5669798859625267,3.7465293184258427e-06,0.3993943176576913,0.5376345264979147,0.3893597269435915,0.34849413262151435,0.34538145950548516
walk,27.00163,-2.6863100000000006,0.0,0.0,3.462968592643025e-06,0.0,3.4629685926430222e-06,0.4354141886577716,0.08126857567443987,0.012328479775768071,0.3832862165888292,0.5294659758300345,0.14598417251147217,0.0,0.5561122221648803,0.28272418872795707,0.0,0.5308583857507075,0.5234269101569116,0.0,0.08001750449600425,0.4703549451537003,0.5342667171965807,0.1143205494428078,0.05352343200164316,0.3319329338320359,0.7349138460321178,0.6157768855669181,0.5541825847073343,3.122107765354869e-06,0.4099890918752366,0.5809263755674343,0.41373967461931016,0.34596733274015085,0.36559566069901533
walk,27.00232857142857,-2.337585714285715,0.0,0.0,2.8858071605358543e-06,0.0,2.8858071605358518e-06,0.3628451572148097,0.12327936861758879,0.010273733146473393,0.35343295826846877,0.49677720208058423,0.177209032648449,0.0,0.5115890824758033,0.27833853334167363,0.0,0.5050600508036522,0.508838664446999,0.0,0.12223680930222576,0.4419949429237301,0.48596300507122464,0.14558158994447823,0.0446028600013693,0.3295208311034162,0.760576353174913,0.643702960194654,0.5484201277789877,2.6017564711290577e-06,0.3802378234762774,0.6131902802931234,0.42497174142804145,0.28830611061679234,0.3435519394714016
walk,27.00250769230769,-2.248169230769231,0.0,0.0,2.4048393004465453e-06,0.0,2.404839300446543e-06,0.3523709643456748,0.15828836273687955,0.008561444288727828,0.3278607985570573,0.4139810017338202,0.20322974942926303,0.0,0.4263242353965027,0.31314535898130924,0.0,0.5319944867808213,0.547963844304123,0.0,0.15741956330741036,0.41836160773208825,0.4049691708926872,0.1716324570292036,0.03716905000114108,0.3698387878242754,0.7797831265564362,0.6799376520140635,0.5811997796851042,2.168130392607548e-06,0.33846979116850273,0.6308176083052717,0.4091745643975817,0.29581064773621585,0.32518217178172354
walk,27.002963636363635,-2.020563636363636,0.0,0.0,2.0040327503721213e-06,0.0,2.004032750372119e-06,0.34364247028806233,0.24301808005851072,0.00713453690727319,0.3065506654642144,0.34498416811151683,0.2804692356354969,0.0,0.35527019616375227,0.29941600427929616,0.0,0.5601378557931345,0.5762946565782222,0.0,0.13118296942284197,0.39866716173905337,0.3374743090772393,0.14302704752433634,0.030974208334284235,0.35052703218160514,0.8001460695159844,0.7166147100117196,0.6068821693454299,1.8067753271729567e-06,0.30366309757869053,0.6444177236966588,0.3918173780881315,0.30206442866906874,0.30987403204032515
walk,27.00376153846154,-1.6222538461538472,0.0,0.0,1.6700272919767678e-06,0.0,1.6700272919767659e-06,0.33636872524005196,0.25807062227098115,0.06150100297828321,0.28879222122017867,0.28748680675959737,0.2892799185851363,0.0,0.2960584968031269,0.3435304309165075,0.0,0.5707701504828827,0.5657156326186039,0.0,0.14503342689998733,0.38225512341152434,0.3330804427495513,0.11918920627028029,0.025811840278570197,0.33443390247937993,0.8160258640302049,0.738845591676433,0.6282841607290347,1.505646105977464e-06,0.2746575195871804,0.6481258808583268,0.37944949222228985,0.32579443129829805,0.29711724892249314
walk,27.00444545454545,-1.2808454545454555,0.0,0.0,1.3916894099806399e-06,0.0,1.3916894099806382e-06,0.2803072710333766,0.27061440744803983,0.10680639137079156,0.2753824065723711,0.2951278945218866,0.29662215437650247,0.0,0.29487764467434213,0.34183091465264515,0.0,0.5311973476246244,0.5056177280368708,0.0,0.15657547479760847,0.3185459361762703,0.3701596282172187,0.09932433855856691,0.0215098668988085,0.2786949187328166,0.8314376753628614,0.7444083634340646,0.6085374542023001,1.2547050883145534e-06,0.28443682187820585,0.6697345303449019,0.4042582246506503,0.29001387793376693,0.24759770743541096
walk,27.00444545454545,-1.2808454545454544,0.0,0.0,1.1597411749838666e-06,0.0,1.1597411749838651e-06,0.23358939252781385,0.22551200620669987,0.14456088169788184,0.2642075610325315,0.30149546765712765,0.2471851286470854,0.0,0.29389360123368813,0.38314969383446923,0.0,0.4925220062114036,0.45980964515893075,0.0,0.22174940360118162,0.2654549468135586,0.40105894944027487,0.13308474754094415,0.017924889082340415,0.2851558185207334,0.8399235529984629,0.7425625250839427,0.5937158523581259,1.0455875735954611e-06,0.29258624045406045,0.6888310628691177,0.42912504045835115,0.260196750129991,0.20633142286284245
walk,27.004657142857145,-1.1751714285714296,0.0,0.0,9.664509791532223e-07,0.0,9.66450979153221e-07,0.19465782710651156,0.18792667183891656,0.12046740141490153,0.28892296752710955,0.3623573341587173,0.20598760720590448,0.0,0.3412357957048795,0.3620264542637671,0.0,0.4389250336661981,0.42163624276064743,0.0,0.2403467252232069,0.27124494430694535,0.41569727268171053,0.1612184216929252,0.014937407568617013,0.29053990167733074,0.8339232222699609,0.7197280301625448,0.5388808573572618,8.713229779962176e-07,0.3379576695141862,0.7161827484693628,0.47028763853709554,0.21683062510832585,0.2108317412745909
walk,27.00489,-1.05893,0.0,0.0,8.053758159610186e-07,0.0,8.053758159610175e-07,0.16221485592209295,0.1566055598657638,0.10038950117908461,0.2747969173837024,0.35752000068781986,0.17165633933825375,0.0,0.3325253937591359,0.38715879735655806,0.0,0.4227509183685554,0.4282866125569498,0.0,0.31140004879711686,0.276069942218101,0.38715513464216617,0.23497761556171445,0.012447839640514177,0.3479366905512148,0.8387268682315033,0.7238474325428614,0.5373026752486985,7.261024816635147e-07,0.3202116381754021,0.7269932489968002,0.47628791681026306,0.18069218759027156,0.2145820066177146
walk,27.00582142857143,-0.5939642857142866,0.0,0.0,6.711465133008488e-07,0.0,6.71146513300848e-07,0.13517904660174412,0.13050463322146982,0.13921347320479271,0.26302520893086306,0.353488889462072,0.1430469494485448,0.0,0.3252667254710163,0.42092292942106335,0.0,0.402149981831346,0.39536704892566327,0.0,0.3507698819341053,0.28009077381073066,0.41522187146106443,0.24612914504356712,0.01037319970042848,0.3428572950360652,0.8459978803889978,0.7254284160079401,0.5343535365634579,6.050854013862623e-07,0.30542327872641534,0.7272874024864402,0.4791917126458691,0.16909534151041153,0.21770722773698434
walk,27.00592727272728,-0.5411272727272731,0.0,0.0,5.592887610840407e-07,0.0,5.592887610840399e-07,0.15709364994589783,0.10875386101789153,0.17156678322621616,0.2532154518868303,0.35012963010728215,0.11920579120712066,0.0,0.3192178352309166,0.44905970614148444,0.0,0.4262930760275461,0.4149426262414715,0.0,0.383578076214929,0.2834414668045887,0.4386108188101463,0.2554220862784443,0.0086443330836904,0.3941800209956628,0.8553250310431191,0.7313755318584686,0.577647554979352,5.042378344885519e-07,0.2930996458522597,0.7275325303944735,0.470605253200698,0.15943130311052817,0.22031157866970913
walk,27.00592727272728,-0.5411272727272722,0.0,0.0,4.660739675700339e-07,0.0,4.660739675700333e-07,0.17535581939935924,0.14618377307046515,0.19852787491073567,0.24504065435013636,0.34733024731162393,0.15489371489482273,0.0,0.3141770933641669,0.4297719773401259,0.0,0.45211032688905195,0.4269821030644741,0.0,0.3553626825600599,0.2862337109661371,0.4581016082677145,0.21285173856537026,0.007203610903075334,0.38403890638527455,0.8674549550631657,0.7428129432153905,0.6120919167311594,4.201981954071266e-07,0.2828299517904634,0.7266474790324317,0.4592569982123217,0.15137793777729203,0.22248187111364645
walk,27.00626923076923,-0.3704230769230774,0.0,0.0,3.8839497297502824e-07,0.0,3.8839497297502776e-07,0.2350187383883548,0.17737536644760984,0.1654398957589464,0.23822832306955807,0.34499742831524205,0.18463365130124115,0.0,0.30997647514187543,0.35814331445010494,0.0,0.4935677225499934,0.4840235474255233,0.0,0.2961355688000499,0.28856058110076077,0.42249208096383617,0.17737644880447523,0.0060030090858961115,0.4311435330988399,0.8710272773674529,0.7403070823091217,0.6440635253805412,3.5016516283927216e-07,0.2742718734056331,0.6921408730499022,0.4372215027031402,0.12614828148107668,0.2242904481502609
